TecDoc-ID,TecDoc Brand,TecDoc Brand ID,Description,Quantity,Price_Italia,Price_Germany,Brand Type
5802210502,IVECO,,ECU-BODY COMPUTER,1.0,199.9,202.9,ORIGINAL
5802230687,IVECO,,MOSTRINA,1.0,13.9,16.9,ORIGINAL
5802230694,IVECO,,MOSTRINA,1.0,13.9,16.9,ORIGINAL
5802231815,IVECO,,CANDELA DI ACCENSION,6.0,57.9,60.9,ORIGINAL
5802238276,IVECO,,LEVA,5.0,55.9,58.9,ORIGINAL
5802238673,IVECO,,BOCCHETTONE FILETT,2.0,14.9,17.9,ORIGINAL
5802240062,IVECO,,MANIGLIA,3.0,146.9,149.9,ORIGINAL
5802242474,IVECO,,CERNIERA,2.0,15.9,18.9,ORIGINAL
5802254152,IVECO,,VALVOLA,3.0,16.9,19.9,ORIGINAL
5802257374,IVECO,,CINGHIA,3.0,34.9,37.9,ORIGINAL
5802271641,IVECO,,TUBO FLESSIBILE IN G,1.0,81.9,84.9,ORIGINAL
5802292922,IVECO,,ELEMENTO FILTRO BLOW,1.0,71.9,74.9,ORIGINAL
5802292930,IVECO,,KIT SFIATO MOTORE,3.0,54.9,57.9,ORIGINAL
5802297227,IVECO,,LUCE DI INGOMBRO,2.0,19.9,22.9,ORIGINAL
5802311122,IVECO,,STAFFA,2.0,15.9,18.9,ORIGINAL
5802314306,IVECO,,ANELLO TENUTA ALBERI,3.0,24.9,27.9,ORIGINAL
5802320539,IVECO,,FANALE LATERALE,1.0,24.9,27.9,ORIGINAL
5802327964,IVECO,,ANTENNA,1.0,14.9,17.9,ORIGINAL
5802333638,IVECO,,GUARNIZIONE PIANA MO,2.0,14.9,17.9,ORIGINAL
5802335733,IVECO,,CATENA DI COMANDO DI,10.0,108.9,111.9,ORIGINAL
5802335954,IVECO,,PIASTRA,1.0,43.9,46.9,ORIGINAL
5802336763,IVECO,,CARTUCCIA PREFILTRO,2.0,31.9,34.9,ORIGINAL
5802338122,IVECO,,STAFFA,1.0,25.9,28.9,ORIGINAL
5802338124,IVECO,,STAFFA,1.0,20.9,23.9,ORIGINAL
5802338412,IVECO,,ECU-MOTORE,1.0,314.9,317.9,ORIGINAL
5802341797,IVECO,,PIATTELLO,1.0,158.9,161.9,ORIGINAL
5802342732,IVECO,,BOCCOLA ELASTICA EX 93828148,3.0,16.9,19.9,ORIGINAL
5802342733,IVECO,,BOCCOLA ELASTICA,2.0,13.9,16.9,ORIGINAL
5802343601,IVECO,,CONNESSIONE,1.0,30.9,33.9,ORIGINAL
5802343603,IVECO,,CONNESSIONE,2.0,14.9,17.9,ORIGINAL
5802343605,IVECO,,CONNESSIONE,1.0,19.9,22.9,ORIGINAL
5802348765,IVECO,,CUSCINETTO A SFERE,1.0,28.9,31.9,ORIGINAL
5802350478,IVECO,,CINGHIA POLY-V EX 500387660,3.0,24.9,27.9,ORIGINAL
5802350483,IVECO,,CINGHIA EX 4898547,6.0,23.9,26.9,ORIGINAL
5802352381,IVECO,,TUBAZIONE ACQUA RAFF,1.0,14.9,17.9,ORIGINAL
5802357544,IVECO,,MOSTRINA,1.0,26.9,29.9,ORIGINAL
5802377703,IVECO,,CINGHIA EX 500328020,1.0,29.9,32.9,ORIGINAL
5802377708,IVECO,,CINGHIA,2.0,35.9,38.9,ORIGINAL
5802377711,IVECO,,CINGHIA EX 500341810,5.0,34.9,37.9,ORIGINAL
5802380183,IVECO,,SENSORE,1.0,75.9,78.9,ORIGINAL
5802382020,IVECO,,BOCCOLA EX 41288750,31.0,16.9,19.9,ORIGINAL
5802383845,IVECO,,RIPARO,1.0,41.9,44.9,ORIGINAL
5802384057,IVECO,,CUFFIA COMANDO CAMBI,1.0,22.9,25.9,ORIGINAL
5802384071,IVECO,,CUFFIA,1.0,25.9,28.9,ORIGINAL
5802387938,IVECO,,STRUMENTO DI MISURA EX41288876,1.0,149.9,152.9,ORIGINAL
5802389311,IVECO,,TACHIGRAFO,2.0,371.9,374.9,ORIGINAL
5802389797,IVECO,,SUPPORTO,1.0,14.9,17.9,ORIGINAL
5802392137,IVECO,,ELETTROVALVOLA,1.0,188.9,191.9,ORIGINAL
5802392179,IVECO,,SENSOR,1.0,235.9,238.9,ORIGINAL
5802392186,IVECO,,SENSORE EX 5801587836,3.0,242.9,245.9,ORIGINAL
5802392191,IVECO,,SENSORE NH3,1.0,256.9,259.9,ORIGINAL
5802392192,IVECO,,SENSORE,1.0,263.9,266.9,ORIGINAL
5802392464,IVECO,,INTERRUTTORE,1.0,40.9,43.9,ORIGINAL
5802414846,IVECO,,INIETTORE COMPLETO,2.0,59.9,62.9,ORIGINAL
5802415972,IVECO,,PUNTALE,2.0,15.9,18.9,ORIGINAL
5802418849,IVECO,,AVVISATORE ACUSTICO,1.0,17.9,20.9,ORIGINAL
5802420122,IVECO,,GALOPPINO,2.0,26.9,29.9,ORIGINAL
5802425795,IVECO,,SENSORE EX 4860395,2.0,27.9,30.9,ORIGINAL
5802427756,IVECO,,DISPOS DI CONTR EX 5801279954,1.0,29.9,32.9,ORIGINAL
5802427803,IVECO,,GUARNIZIONE PIANA MO,6.0,12.9,15.9,ORIGINAL
5802440520,IVECO,,SENSORE,1.0,33.9,36.9,ORIGINAL
5802460684,IVECO,,RIPARO,1.0,22.9,25.9,ORIGINAL
5802465490,IVECO,,RIPARO,1.0,15.9,18.9,ORIGINAL
5802465542,IVECO,,GOMITO DI SCARICO,1.0,29.9,32.9,ORIGINAL
5802470372,IVECO,,POMELLO LEVA EX 5801521829,2.0,40.9,43.9,ORIGINAL
5802473355,IVECO,,TENDITORE EX 504183759,4.0,32.9,35.9,ORIGINAL
5802478887,IVECO,,MANETTINO FRENO,1.0,90.9,93.9,ORIGINAL
5802478887/SN,IVECO,,MANETTINO,2.0,67.9,70.9,ORIGINAL
5802478888,IVECO,,MANETTINO FRENO,1.0,98.9,101.9,ORIGINAL
5802495899,IVECO,,LUCE DIREZ.EX 5801823334,2.0,31.9,34.9,ORIGINAL
5802502460,IVECO,,CENTRALINA ELETTRONICA,1.0,105.9,108.9,ORIGINAL
5802511296,IVECO,,DISPOSITIVO COMANDO,1.0,90.9,93.9,ORIGINAL
5802513662,IVECO,,STAFFA,2.0,36.9,39.9,ORIGINAL
5802518451,IVECO,,DEVIOGUIDA,1.0,103.9,106.9,ORIGINAL
5802521863,IVECO,,RIVESTIMENTO,2.0,22.9,25.9,ORIGINAL
5802532586,IVECO,,TERMOMETRO,1.0,71.9,74.9,ORIGINAL
5802548656,IVECO,,SENSORE,1.0,239.9,242.9,ORIGINAL
5802558643,IVECO,,CINGHIA,1.0,20.9,23.9,ORIGINAL
5802576974,IVECO,,TAPPO DI INTRODUZIONE,1.0,14.9,17.9,ORIGINAL
5802577208,IVECO,,INTERRUTTORE,2.0,36.9,39.9,ORIGINAL
5802700166,IVECO,,TUBOFLEX GOMMA OLIO,1.0,15.9,18.9,ORIGINAL
5802700292,IVECO,,TUBO FLESSIBILE FREN,1.0,25.9,28.9,ORIGINAL
5802700307,IVECO,,TUBO FLESSIBILE ARIA,1.0,24.9,27.9,ORIGINAL
5802704595,IVECO,,PREFILTRO ADBLUE,1.0,31.9,34.9,ORIGINAL
5802707305,IVECO,,CAVO ELETTRICO,1.0,13.9,16.9,ORIGINAL
5802715363,IVECO,,CINGHIA ALTERN,1.0,23.9,26.9,ORIGINAL
5802715682,IVECO,,AMMORTIZZATORE A GAS,1.0,102.9,105.9,ORIGINAL
5802716245,IVECO,,TENDICINGHIA EX 504334710,6.0,26.9,29.9,ORIGINAL
5802722566,IVECO,,POMPA OLIO MOTORE,2.0,68.9,71.9,ORIGINAL
5802724947,IVECO,,SIGLA MODELLO,1.0,31.9,34.9,ORIGINAL
5802730185,IVECO,,TUBO FLESSIBILE ARIA,2.0,23.9,26.9,ORIGINAL
5802731182,IVECO,,KIT,2.0,14.9,17.9,ORIGINAL
5802740762,IVECO,,MANICOTTO DI COLLEGAMENTO,2.0,18.9,21.9,ORIGINAL
5802740763,IVECO,,MANICOTTO,2.0,20.9,23.9,ORIGINAL
5802740768,IVECO,,MANICOTTO DI COLLEG,2.0,17.9,20.9,ORIGINAL
5802748323,IVECO,,TUBO FLESSIBILE EX 5801917006,1.0,23.9,26.9,ORIGINAL
5802748434,IVECO,,MENSOLA,1.0,16.9,19.9,ORIGINAL
5802770299,IVECO,,TACHIGRAFO DIGITALE,1.0,363.9,366.9,ORIGINAL
5802770321,IVECO,,TACHIGRAFO,1.0,382.9,385.9,ORIGINAL
5802776000,IVECO,,ELEMENTO FILTRO ADBL,1.0,45.9,48.9,ORIGINAL
5802785176,IVECO,,SUPPORTO EX 5801523374,3.0,33.9,36.9,ORIGINAL
5802791435,IVECO,,SUPPORTO,1.0,34.9,37.9,ORIGINAL
5802793314,IVECO,,SENSORE EX 5802387713,2.0,16.9,19.9,ORIGINAL
5802795129,IVECO,,CINGHIA POMPA,4.0,45.9,48.9,ORIGINAL
5802803976,IVECO,,SENSORE KITAS,1.0,70.9,73.9,ORIGINAL
5802808141,IVECO,,MANICOTTO DI GOMMA,2.0,30.9,33.9,ORIGINAL
5802814429,IVECO,,LUCE INGOMBRO,3.0,24.9,27.9,ORIGINAL
5802815296,IVECO,,CINGHIA ALTERN,1.0,25.9,28.9,ORIGINAL
5802815412,IVECO,,CINGHIA COMPRESSORE,1.0,34.9,37.9,ORIGINAL
5802815516,IVECO,,TENDICINGHIA,1.0,108.9,111.9,ORIGINAL
5802815563,IVECO,,SCAMBIATORE DI CALORE,1.0,58.9,61.9,ORIGINAL
5802816714,IVECO,,POMPA OLIO LUBRIF,2.0,80.9,83.9,ORIGINAL
5802819741,IVECO,,SENSORE NOX,2.0,186.9,189.9,ORIGINAL
5802819742,IVECO,,SENSORE NOX,2.0,175.9,178.9,ORIGINAL
5802823579,IVECO,,CANDELETTA,3.0,13.9,16.9,ORIGINAL
5802826891,IVECO,,PORTADIODI SU CENTRAEC,4.0,13.9,16.9,ORIGINAL
5802830835,IVECO,,DEVIOGUIDA,1.0,108.9,111.9,ORIGINAL
5802831584,IVECO,,DEVIOGUIDA,1.0,93.9,96.9,ORIGINAL
5802839337,IVECO,,GUARNIZIONE DI GOMMA,2.0,17.9,20.9,ORIGINAL
5802846337,IVECO,,INIETTORE,4.0,153.9,156.9,ORIGINAL
5802862025,IVECO,,SENSORE,2.0,40.9,43.9,ORIGINAL
5802873010,IVECO,,ELEM. FILTRO BLOW BY,1.0,88.9,91.9,ORIGINAL
5802876977,IVECO,,VALVOLA SCARICO,2.0,29.9,32.9,ORIGINAL
5802888278,IVECO,,VALVOLA DI LIMITAZIONE,2.0,33.9,36.9,ORIGINAL
5802888280,IVECO,,VALV.LIMITAT.PRESS,1.0,41.9,44.9,ORIGINAL
5802900721,IVECO,,VALVOLA DI DISTRIBUZ,1.0,28.9,31.9,ORIGINAL
5802900727,IVECO,,VALVOLA EX 5801279155,1.0,31.9,34.9,ORIGINAL
5802906483,IVECO,,BILANCIERE VALVOLE M,4.0,11.9,14.9,ORIGINAL
5802912360,IVECO,,COLLARE DI FISSAGGIO,4.0,22.9,25.9,ORIGINAL
5802915788,IVECO,,CENTRALINA ELETTRON,1.0,71.9,74.9,ORIGINAL
5802919869,IVECO,,SENSORE KITAS,1.0,78.9,81.9,ORIGINAL
5802920910,IVECO,,MANICOTTO ACQUA,1.0,44.9,47.9,ORIGINAL
5802920913,IVECO,,MANICOTTO ACQUA RAFF EX 5801677922,9.0,26.9,29.9,ORIGINAL
5802920915,IVECO,,MANICOTTO ACQUA,1.0,26.9,29.9,ORIGINAL
5802925674,IVECO,,ELEMENTO FILTRO COMB,23.0,40.9,43.9,ORIGINAL
5802948039,IVECO,,ELETTROVALVOLA,2.0,158.9,161.9,ORIGINAL
5802950905,IVECO,,RIDUTTORE PRESSIONE,1.0,41.9,44.9,ORIGINAL
5802950907,IVECO,,RIDUTTORE PRESSIONE,2.0,49.9,52.9,ORIGINAL
5802951916,IVECO,,TUBO RISCALDATORE,1.0,22.9,25.9,ORIGINAL
5802951918,IVECO,,TUBO,2.0,24.9,27.9,ORIGINAL
5802984152,IVECO,,TRASPARENTE FANALE P,2.0,25.9,28.9,ORIGINAL
5803001211,IVECO,,COLLARE DI FISSAGGIO,1.0,16.9,19.9,ORIGINAL
5803012034,IVECO,,VALVOLA,1.0,37.9,40.9,ORIGINAL
5803052788,IVECO,,CLUSTER,1.0,171.9,174.9,ORIGINAL
5803061190,IVECO,,SENSORE,1.0,71.9,74.9,ORIGINAL
5803068581,IVECO,,CANDELA ACCENSIONE,4.0,15.9,18.9,ORIGINAL
5803083739,IVECO,,SERRATURA PORTA,1.0,53.9,56.9,ORIGINAL
5803083741,IVECO,,SERRATURA PORTA,2.0,57.9,60.9,ORIGINAL
5803099357,IVECO,,STAFFA DI FISSAGGIO,6.0,18.9,21.9,ORIGINAL
5803117662,IVECO,,SENSORE DI TEMPERATU,1.0,51.9,54.9,ORIGINAL
5803139267,IVECO,,ELETTROVALVOLA,10.0,32.9,35.9,ORIGINAL
5803139915,IVECO,,AVVISATORE ACUSTICO EX 504067460,2.0,22.9,25.9,ORIGINAL
5803226926,IVECO,,RIPARO,2.0,11.9,14.9,ORIGINAL
5803259531,IVECO,,SENSORE PM,2.0,209.9,212.9,ORIGINAL
5949768129,IVECO,,CUSCINETTO A SFERE,3.0,54.9,57.9,ORIGINAL
5949768132,IVECO,,CUSCINETTO A SFERE,6.0,11.9,14.9,ORIGINAL
5949768137,IVECO,,CUSCINETTO A SFERE,4.0,23.9,26.9,ORIGINAL
5949768138,IVECO,,CUSCINETTO A SFERE,2.0,27.9,30.9,ORIGINAL
5949791149,IVECO,,COLLARE DI FISSAGGIO,1.0,22.9,25.9,ORIGINAL
60135951,IVECO,,CUFFIA DI PROTEZIONE,1.0,24.9,27.9,ORIGINAL
60137511,IVECO,,CUFFIA,1.0,13.9,16.9,ORIGINAL
60137758,IVECO,,TUBAZIONE DI GOMMA,1.0,12.9,15.9,ORIGINAL
60137974,IVECO,,TUBO FLESSIBILE,2.0,27.9,30.9,ORIGINAL
60141951,IVECO,,ANELLO RASAMENTO,2.0,27.9,30.9,ORIGINAL
60146673,IVECO,,CUSCINETTO RUOTE (PE,4.0,47.9,50.9,ORIGINAL
60176086,IVECO,,MANICOTTO FLESSIBILE,1.0,31.9,34.9,ORIGINAL
60178499,IVECO,,BOCCOLA ELASTICA,2.0,37.9,40.9,ORIGINAL
60178531,IVECO,,BOCCOLA ELASTICA,2.0,47.9,50.9,ORIGINAL
60185144,IVECO,,TUBO FLESSIBILE IN G,2.0,19.9,22.9,ORIGINAL
60185145,IVECO,,TUBO FLESSIBILE IN G,2.0,23.9,26.9,ORIGINAL
60207755,IVECO,,MANIGLIA PORTA,1.0,63.9,66.9,ORIGINAL
61318009,IVECO,,VALVOLA PRESSIONE,1.0,56.9,59.9,ORIGINAL
61318010,IVECO,,VALVOLA PRESSIONE,1.0,59.9,62.9,ORIGINAL
61319248,IVECO,,CORPO TERMOSTATO,1.0,70.9,73.9,ORIGINAL
61319394,IVECO,,GUARNIZIONE COPERCHI,3.0,13.9,16.9,ORIGINAL
61320022,IVECO,,TUBO,1.0,36.9,39.9,ORIGINAL
61321346,IVECO,,SERIE CINGHIE TRAPEZ,1.0,35.9,38.9,ORIGINAL
61321472,IVECO,,MANICOTTO DI GOMMA,1.0,27.9,30.9,ORIGINAL
69500474,IVECO,,CONTATTO STRISCIANTE,1.0,19.9,22.9,ORIGINAL
69500481,IVECO,,CONTATTO STRISCIANTE,1.0,15.9,18.9,ORIGINAL
69500490,IVECO,,PULSANTE,4.0,15.9,18.9,ORIGINAL
69500499,IVECO,,INTERRUTTORE,2.0,20.9,23.9,ORIGINAL
69500515,IVECO,,AVVISATORE ACUSTICO,2.0,16.9,19.9,ORIGINAL
69500772,IVECO,,CAVO ELETTRICO,1.0,21.9,24.9,ORIGINAL
69500831,IVECO,,ECU INTERCONNESSIONE,2.0,31.9,34.9,ORIGINAL
69501156,IVECO,,TIRANTE,1.0,20.9,23.9,ORIGINAL
69501157,IVECO,,PERNO SFERICO,9.0,13.9,16.9,ORIGINAL
69501526,IVECO,,INTERRUTTORE,1.0,13.9,16.9,ORIGINAL
69502078,IVECO,,SENSORE,1.0,148.9,151.9,ORIGINAL
69502214,IVECO,,INTERRUTTORE,2.0,17.9,20.9,ORIGINAL
69502363,IVECO,,SENSORE,2.0,38.9,41.9,ORIGINAL
69502364,IVECO,,SENSORE,1.0,42.9,45.9,ORIGINAL
69502946,IVECO,,SENSORE,2.0,42.9,45.9,ORIGINAL
69502981,IVECO,,ALTOPARLANTE,2.0,19.9,22.9,ORIGINAL
69503670,IVECO,,MISURATORE PORTATA ARIA,3.0,64.9,67.9,ORIGINAL
71101524MO,IVECO,,CHIAVE,1.0,15.9,18.9,ORIGINAL
7162214,IVECO,,BOCCOLA DISTANZIALE,1.0,12.9,15.9,ORIGINAL
7162605,IVECO,,CROCIERA DEL DIFFERENZ,1.0,16.9,19.9,ORIGINAL
7164487,IVECO,,CUSC.ROTOL.DIFFER.,1.0,28.9,31.9,ORIGINAL
7165802,IVECO,,CILINDRETTO FRENI ID,1.0,53.9,56.9,ORIGINAL
7166349,IVECO,,CUSCINETTO RUOTE,2.0,48.9,51.9,ORIGINAL
7166580,IVECO,,FLANGIA,1.0,64.9,67.9,ORIGINAL
7166999,IVECO,,SCATOLA DIFFERENZIA,1.0,52.9,55.9,ORIGINAL
71701388MO,IVECO,,INTERRUTTORE,1.0,17.9,20.9,ORIGINAL
71701601MO,IVECO,,PLAFONIERA--ESAURITO,2.0,43.9,46.9,ORIGINAL
71701604MO,IVECO,,PROIETTORE FENDINEBBIA,1.0,193.9,196.9,ORIGINAL
7172752,IVECO,,GHIERA,1.0,40.9,43.9,ORIGINAL
7172802,IVECO,,BOCCOLA DISTANZIALE,2.0,16.9,19.9,ORIGINAL
7172803,IVECO,,BOCCOLA DISTANZIALE,1.0,21.9,24.9,ORIGINAL
7172804,IVECO,,DISTANZIALE,2.0,23.9,26.9,ORIGINAL
7172888,IVECO,,DISTANZIALE,2.0,21.9,24.9,ORIGINAL
7173032,IVECO,,DISTANZIALE,2.0,15.9,18.9,ORIGINAL
7173040,IVECO,,RUOTA DENTATA,2.0,26.9,29.9,ORIGINAL
7173068,IVECO,,DADO DI REGISTRO,1.0,19.9,22.9,ORIGINAL
7173643,IVECO,,SERIE SPESSORI,1.0,42.9,45.9,ORIGINAL
7173734,IVECO,,ANELLO DI FISSAGGIO,1.0,14.9,17.9,ORIGINAL
7173735,IVECO,,GHIERA,1.0,17.9,20.9,ORIGINAL
7174019,IVECO,,SPESSORE DISTANZIALE,2.0,16.9,19.9,ORIGINAL
7174020,IVECO,,SPESSORE DISTANZIALE,2.0,16.9,19.9,ORIGINAL
7174068,IVECO,,SERIE SPESSORI,1.0,44.9,47.9,ORIGINAL
71751038MO,IVECO,,CUFFIA COMANDO CAMBIO,2.0,47.9,50.9,ORIGINAL
7175258,IVECO,,SERIE SPESSORI,1.0,63.9,66.9,ORIGINAL
7175261,IVECO,,KIT DIFFERENZIALE,1.0,17.9,20.9,ORIGINAL
7175404,IVECO,,GHIERA,1.0,23.9,26.9,ORIGINAL
7178020,IVECO,,KIT DIFFERENZIALE,1.0,18.9,21.9,ORIGINAL
7178084,IVECO,,ANELLO DISTANZIALE,1.0,12.9,15.9,ORIGINAL
7180039,IVECO,,GHIERA,6.0,11.9,14.9,ORIGINAL
7180041,IVECO,,SUPPORTO,2.0,16.9,19.9,ORIGINAL
7180142,IVECO,,SCATOLA DIFFERENZIA,1.0,70.9,73.9,ORIGINAL
7180898,IVECO,,ANELLO DI SPALLAMENTO,4.0,14.9,17.9,ORIGINAL
7180900,IVECO,,COPPA,1.0,75.9,78.9,ORIGINAL
7181852,IVECO,,CUSCINETTO ROTOLAMEN,2.0,51.9,54.9,ORIGINAL
7181865,IVECO,,ANELLO DI SICUREZZA,2.0,34.9,37.9,ORIGINAL
7183768,IVECO,,DADO A CORONA,3.0,23.9,26.9,ORIGINAL
7184036,IVECO,,GHIERA,1.0,19.9,22.9,ORIGINAL
7184076,IVECO,,DADO A CORONA,2.0,20.9,23.9,ORIGINAL
7184090,IVECO,,COPERCHIO,2.0,18.9,21.9,ORIGINAL
7184091,IVECO,,COPERCHIO MOZZO RUOTA,4.0,20.9,23.9,ORIGINAL
7184092,IVECO,,COPERCHIO,8.0,16.9,19.9,ORIGINAL
7185355,IVECO,,ANELLO TENUTA ALBERI,2.0,23.9,26.9,ORIGINAL
7185512,IVECO,,CORONA DENTATA INTER,3.0,46.9,49.9,ORIGINAL
7185840,IVECO,,PERNO,5.0,13.9,16.9,ORIGINAL
7185842,IVECO,,SATELLITE PER DIFFER,12.0,16.9,19.9,ORIGINAL
7185843,IVECO,,PLANETARIO PER DIFFE,5.0,28.9,31.9,ORIGINAL
7185870,IVECO,,ANELLO TENUTA ALB.EX 40101693,6.0,24.9,27.9,ORIGINAL
7185977,IVECO,,ANELLO DI FISSAGGIO,2.0,52.9,55.9,ORIGINAL
7186548,IVECO,,ANELLO DI FISSAGGIO,2.0,17.9,20.9,ORIGINAL
7186614,IVECO,,MANICOTTO PONTE,2.0,27.9,30.9,ORIGINAL
7186658,IVECO,,BOCCOLA DISTANZIALE,3.0,12.9,15.9,ORIGINAL
7188171,IVECO,,SUPPORTO CUSCINETTO,3.0,41.9,44.9,ORIGINAL
7188172,IVECO,,RIPARO,1.0,12.9,15.9,ORIGINAL
7188517,IVECO,,RIPARO,2.0,11.9,14.9,ORIGINAL
7189244,IVECO,,ANELLO SPALLAMENTO,2.0,14.9,17.9,ORIGINAL
7301039,IVECO,,PATTINO,1.0,35.9,38.9,ORIGINAL
7302418,IVECO,,TENDICINGHIA,2.0,238.9,241.9,ORIGINAL
7303007,IVECO,,ASTA LIVELLO OLIO MO,1.0,13.9,16.9,ORIGINAL
7303414,IVECO,,CINGHIA,1.0,19.9,22.9,ORIGINAL
7303415,IVECO,,CINGHIA COMANDO DIST,1.0,20.9,23.9,ORIGINAL
7700664367,IVECO,,MASCHERINA RADIO,1.0,12.9,15.9,ORIGINAL
79026090,IVECO,,PIGNONE MOTORINO,2.0,36.9,39.9,ORIGINAL
7982228,IVECO,,PATTINO,2.0,14.9,17.9,ORIGINAL
7984661,IVECO,,ANELLO PARAOLIO,1.0,35.9,38.9,ORIGINAL
8018673,IVECO,,TRASMETTITORE,1.0,66.9,69.9,ORIGINAL
8093596,IVECO,,TAPPO,1.0,14.9,17.9,ORIGINAL
8099189,IVECO,,ELETTROMAGNETE,1.0,27.9,30.9,ORIGINAL
8099205,IVECO,,CUSCINETTO DI BIELLA,3.0,14.9,17.9,ORIGINAL
8122289,IVECO,,LEVA,1.0,46.9,49.9,ORIGINAL
8124391,IVECO,,KIT GUARNIZIONI APP,1.0,39.9,42.9,ORIGINAL
8124394,IVECO,,KIT-DIFFERENZIALE,1.0,83.9,86.9,ORIGINAL
8124395,IVECO,,KIT DIFFERENZIALE,1.0,86.9,89.9,ORIGINAL
8125490,IVECO,,BOCCOLA DI GOMMA,1.0,13.9,16.9,ORIGINAL
8127910,IVECO,,BOCCOLA ELASTICA,5.0,13.9,16.9,ORIGINAL
8131638,IVECO,,LAMIERA DI RINFORZO,1.0,12.9,15.9,ORIGINAL
8131641,IVECO,,FLANGIA,1.0,38.9,41.9,ORIGINAL
8131642,IVECO,,TUBO,1.0,37.9,40.9,ORIGINAL
8131643,IVECO,,TUBO,1.0,43.9,46.9,ORIGINAL
8131646,IVECO,,TIRANTE FILETTATO,2.0,13.9,16.9,ORIGINAL
8132849,IVECO,,STAFFA,2.0,13.9,16.9,ORIGINAL
8134162,IVECO,,SUPPORTO,1.0,33.9,36.9,ORIGINAL
8136087,IVECO,,BOCCOLA,2.0,25.9,28.9,ORIGINAL
8136488,IVECO,,MENSOLA,2.0,18.9,21.9,ORIGINAL
8137138,IVECO,,PERNO,20.0,15.9,18.9,ORIGINAL
8138107,IVECO,,COPRIPEDALE,6.0,13.9,16.9,ORIGINAL
8138108,IVECO,,COPRIPEDALE,3.0,12.9,15.9,ORIGINAL
8138282,IVECO,,PERNO FILETTATO,2.0,22.9,25.9,ORIGINAL
8138629,IVECO,,MANICOTTO DI GOMMA,1.0,32.9,35.9,ORIGINAL
8138899,IVECO,,BOCCOLA ELASTICA,6.0,15.9,18.9,ORIGINAL
8139012,IVECO,,BOCCOLA ELASTICA,2.0,18.9,21.9,ORIGINAL
8139013,IVECO,,BOCCOLA,4.0,14.9,17.9,ORIGINAL
8139015,IVECO,,PERNO,8.0,30.9,33.9,ORIGINAL
8141758,IVECO,,TASSELLO GOMMA,2.0,36.9,39.9,ORIGINAL
8142368,IVECO,,CERNIERA PORTA,3.0,139.9,142.9,ORIGINAL
8142593,IVECO,,PERNO FILETTATO,6.0,17.9,20.9,ORIGINAL
8164350,IVECO,,LEVA DI RINVIO,1.0,27.9,30.9,ORIGINAL
8165041,IVECO,,HEATING VALVE,1.0,113.9,116.9,ORIGINAL
8166282,IVECO,,RIDUTTORE PRESSIONE,1.0,33.9,36.9,ORIGINAL
8168365,IVECO,,ANELLO SPALLAMENTO,1.0,20.9,23.9,ORIGINAL
8169268,IVECO,,CUSCINETTO A RULLI,1.0,29.9,32.9,ORIGINAL
8169587,IVECO,,RIDUTTORE PRESSIONE,11.0,36.9,39.9,ORIGINAL
8188037,IVECO,,SERB.OLIO SERVOST.,1.0,37.9,40.9,ORIGINAL
8193659,IVECO,,ANELLO,1.0,19.9,22.9,ORIGINAL
8194957,IVECO,,CUSCINETTO ROTOLAMEN,1.0,149.9,152.9,ORIGINAL
8194958,IVECO,,CUSCINETTO ROTOLAMEN,1.0,103.9,106.9,ORIGINAL
8197387,IVECO,,VALVOLA,1.0,27.9,30.9,ORIGINAL
8198817,IVECO,,PATTINO,2.0,16.9,19.9,ORIGINAL
8198842,IVECO,,ANELLO DI GOMMA mm 100,5.0,13.9,16.9,ORIGINAL
84286040,IVECO,,SENSORE,2.0,52.9,55.9,ORIGINAL
8566390,IVECO,,PUNTALE,1.0,11.9,14.9,ORIGINAL
8584193,IVECO,,TESTA A SNODO,2.0,47.9,50.9,ORIGINAL
8586089,IVECO,,STAFFA DI FISSAGGIO,2.0,30.9,33.9,ORIGINAL
8587869,IVECO,,SUPPORTO PIANTONE DE,1.0,444.9,447.9,ORIGINAL
8588903,IVECO,,SUPPORTO ELASTICO,1.0,32.9,35.9,ORIGINAL
8588904,IVECO,,SUPP.ELASTICO,2.0,21.9,24.9,ORIGINAL
8850748,IVECO,,BUSSOLA AD INNESTO,1.0,33.9,36.9,ORIGINAL
8850793,IVECO,,FLANGIA,1.0,78.9,81.9,ORIGINAL
8850800,IVECO,,ANELLO SPALLAMENTO,1.0,29.9,32.9,ORIGINAL
8850819,IVECO,,ANELLO DI REGISTRO,1.0,18.9,21.9,ORIGINAL
8850842,IVECO,,CUSCINETTO A RULLI,1.0,32.9,35.9,ORIGINAL
8850861,IVECO,,GABBIA A RULLI,1.0,16.9,19.9,ORIGINAL
8850862,IVECO,,CUSCINETTO A RULLI,1.0,86.9,89.9,ORIGINAL
8851409,IVECO,,FILTRO OLIO COMPLETO,1.0,39.9,42.9,ORIGINAL
8851698,IVECO,,INGRANAGGIO CONDUTTO,1.0,69.9,72.9,ORIGINAL
8856974,IVECO,,GABBIA A RULLI,1.0,13.9,16.9,ORIGINAL
8858889,IVECO,,INGRANAGGIO CAMBIO,1.0,237.9,240.9,ORIGINAL
8858920,IVECO,,ASTA FORCELLE CAMBIO,1.0,57.9,60.9,ORIGINAL
8859231,IVECO,,PATTINO,1.0,26.9,29.9,ORIGINAL
8859313,IVECO,,VITE,6.0,13.9,16.9,ORIGINAL
